ano,indicador,casos,codigo_ibge
2019,taxaDengue,17,2615508
2019,taxaDengue,16,2615607
2019,taxaDengue,82,2615706
2019,taxaDengue,55,2615805
2019,taxaDengue,17,2615904
2019,taxaDengue,25,2616001
2019,taxaDengue,356,2616100
2019,taxaDengue,12,2616183
2019,taxaDengue,18,2616209
2019,taxaDengue,56,2616308
2019,taxaDengue,205,2616407
2019,taxaDengue,51,2616506
2020,taxaDengue,421,2600054
2020,taxaDengue,196,2600104
2020,taxaDengue,519,2600203
2020,taxaDengue,19,2600302
2020,taxaDengue,10,2600401
2020,taxaDengue,25,2600500
2020,taxaDengue,2,2600609
2020,taxaDengue,16,2600708
2020,taxaDengue,46,2600807
2020,taxaDengue,39,2600906
2020,taxaDengue,9,2601003
2020,taxaDengue,9,2601052
2020,taxaDengue,108,2601102
2020,taxaDengue,32,2601201
2020,taxaDengue,10,2601300
2020,taxaDengue,8,2601409
2020,taxaDengue,74,2601607
2020,taxaDengue,111,2601706
2020,taxaDengue,2,2601805
2020,taxaDengue,2,2601904
2020,taxaDengue,27,2602001
2020,taxaDengue,6,2602100
2020,taxaDengue,6,2602209
2020,taxaDengue,42,2602308
2020,taxaDengue,2,2602407
2020,taxaDengue,11,2602506
2020,taxaDengue,33,2602605
2020,taxaDengue,4,2602704
2020,taxaDengue,68,2602803
2020,taxaDengue,2189,2602902
2020,taxaDengue,31,2603009
2020,taxaDengue,2,2603108
2020,taxaDengue,15,2603207
2020,taxaDengue,1,2603306
2020,taxaDengue,1,2603405
2020,taxaDengue,136,2603454
2020,taxaDengue,1,2603504
2020,taxaDengue,4,2603603
2020,taxaDengue,8,2603702
2020,taxaDengue,21,2603801
2020,taxaDengue,15,2603900
2020,taxaDengue,13,2603926
2020,taxaDengue,6,2604007
2020,taxaDengue,75,2604106
2020,taxaDengue,124,2604155
2020,taxaDengue,2,2604205
2020,taxaDengue,156,2604304
2020,taxaDengue,5,2604403
2020,taxaDengue,14,2604502
2020,taxaDengue,6,2604601
2020,taxaDengue,2,2604700
2020,taxaDengue,1,2604809
2020,taxaDengue,16,2604908
2020,taxaDengue,9,2605004
2020,taxaDengue,61,2605103
2020,taxaDengue,282,2605152
2020,taxaDengue,160,2605202
2020,taxaDengue,43,2605301
2020,taxaDengue,9,2605400
2020,taxaDengue,9,2605459
2020,taxaDengue,1,2605509
2020,taxaDengue,4,2605608
2020,taxaDengue,1,2605707
2020,taxaDengue,19,2605806
2020,taxaDengue,26,2605905
2020,taxaDengue,979,2606002
2020,taxaDengue,2,2606101
2020,taxaDengue,36,2606200
2020,taxaDengue,5,2606309
2020,taxaDengue,195,2606408
2020,taxaDengue,11,2606507
2020,taxaDengue,1,2606705
2020,taxaDengue,581,2606804
2020,taxaDengue,4,2606903
2020,taxaDengue,2,2607000
2020,taxaDengue,5,2607109
2020,taxaDengue,30,2607208
2020,taxaDengue,9,2607307
2020,taxaDengue,4,2607406
2020,taxaDengue,2,2607505
2020,taxaDengue,12,2607604
2020,taxaDengue,4,2607653
2020,taxaDengue,37,2607703
2020,taxaDengue,20,2607752
2020,taxaDengue,4,2607802
2020,taxaDengue,3400,2607901
2020,taxaDengue,7,2607950
2020,taxaDengue,28,2608008
2020,taxaDengue,2,2608057
2020,taxaDengue,23,2608107
2020,taxaDengue,5,2608206
2020,taxaDengue,29,2608255
2020,taxaDengue,61,2608305
2020,taxaDengue,17,2608404
2020,taxaDengue,2,2608453
2020,taxaDengue,4,2608503
2020,taxaDengue,23,2608602
2020,taxaDengue,4,2608701
2020,taxaDengue,85,2608750
2020,taxaDengue,4,2608800
2020,taxaDengue,7,2608909
2020,taxaDengue,3,2609006
2020,taxaDengue,7,2609105
2020,taxaDengue,16,2609204
2020,taxaDengue,15,2609303
2020,taxaDengue,87,2609402
2020,taxaDengue,50,2609501
2020,taxaDengue,633,2609600
2020,taxaDengue,10,2609709
2020,taxaDengue,18,2609808
2020,taxaDengue,33,2609907
2020,taxaDengue,20,2610004
2020,taxaDengue,34,2610103
2020,taxaDengue,65,2610202
2020,taxaDengue,8,2610301
2020,taxaDengue,39,2610400
2020,taxaDengue,15,2610509
2020,taxaDengue,17,2610608
2020,taxaDengue,1451,2610707
2020,taxaDengue,46,2610806
2020,taxaDengue,139,2610905
2020,taxaDengue,5,2611002
2020,taxaDengue,2580,2611101
2020,taxaDengue,1,2611200
2020,taxaDengue,5,2611309
2020,taxaDengue,4,2611408
2020,taxaDengue,55,2611507
2020,taxaDengue,19,2611533
2020,taxaDengue,1636,2611606
2020,taxaDengue,7,2611705
2020,taxaDengue,12,2611804
2020,taxaDengue,56,2611903
2020,taxaDengue,5,2612000
2020,taxaDengue,5,2612109
2020,taxaDengue,894,2612208
2020,taxaDengue,3,2612307
2020,taxaDengue,27,2612406
2020,taxaDengue,14,2612455
2020,taxaDengue,1,2612471
2020,taxaDengue,56,2612505
2020,taxaDengue,2,2612554
2020,taxaDengue,52,2612604
2020,taxaDengue,1,2612703
2020,taxaDengue,12,2612802
2020,taxaDengue,4,2612901
2020,taxaDengue,12,2613008
2020,taxaDengue,17,2613107
2020,taxaDengue,39,2613206
2020,taxaDengue,4,2613305
2020,taxaDengue,7,2613503
2020,taxaDengue,28,2613602
2020,taxaDengue,200,2613701
2020,taxaDengue,4,2613800
2020,taxaDengue,15,2613909
2020,taxaDengue,54,2614006
2020,taxaDengue,16,2614105
2020,taxaDengue,36,2614204
2020,taxaDengue,11,2614303
2020,taxaDengue,1,2614402
2020,taxaDengue,100,2614501
2020,taxaDengue,13,2614600
2020,taxaDengue,2,2614709
2020,taxaDengue,1,2614808
2020,taxaDengue,2,2614857
2020,taxaDengue,8,2615003
2020,taxaDengue,10,2615102
2020,taxaDengue,21,2615201
2020,taxaDengue,20,2615300
2020,taxaDengue,20,2615409
2020,taxaDengue,1,2615508
2020,taxaDengue,47,2615607
2020,taxaDengue,61,2615706
2020,taxaDengue,52,2615805
2020,taxaDengue,6,2615904
2020,taxaDengue,3,2616001
2020,taxaDengue,15,2616100
2020,taxaDengue,21,2616183
2020,taxaDengue,13,2616209
2020,taxaDengue,76,2616407
2020,taxaDengue,1,2616506
2021,taxaDengue,341,2600054
2021,taxaDengue,289,2600104
2021,taxaDengue,30,2600203
2021,taxaDengue,9,2600302
2021,taxaDengue,186,2600401
2021,taxaDengue,5,2600500
2021,taxaDengue,12,2600609
2021,taxaDengue,62,2600708
2021,taxaDengue,18,2600807
2021,taxaDengue,715,2600906
2021,taxaDengue,12,2601003
2021,taxaDengue,815,2601052
2021,taxaDengue,32,2601102
2021,taxaDengue,117,2601201
2021,taxaDengue,43,2601300
2021,taxaDengue,700,2601409
2021,taxaDengue,3,2601508
2021,taxaDengue,11,2601607
2021,taxaDengue,269,2601706
2021,taxaDengue,7,2601805
2021,taxaDengue,11,2601904
2021,taxaDengue,13,2602001
2021,taxaDengue,12,2602100
2021,taxaDengue,355,2602209
2021,taxaDengue,39,2602308
2021,taxaDengue,4,2602407
2021,taxaDengue,24,2602506
2021,taxaDengue,178,2602605
2021,taxaDengue,96,2602704
2021,taxaDengue,51,2602803
2021,taxaDengue,4008,2602902
2021,taxaDengue,118,2603009
2021,taxaDengue,5,2603108
2021,taxaDengue,11,2603207
2021,taxaDengue,5,2603405
2021,taxaDengue,1115,2603454
2021,taxaDengue,12,2603504
2021,taxaDengue,34,2603603
2021,taxaDengue,69,2603702
2021,taxaDengue,5,2603801
2021,taxaDengue,35,2603900
2021,taxaDengue,4,2603926
2021,taxaDengue,536,2604007
2021,taxaDengue,724,2604106
2021,taxaDengue,31,2604155
2021,taxaDengue,41,2604205
2021,taxaDengue,9,2604304
2021,taxaDengue,96,2604403
2021,taxaDengue,57,2604502
2021,taxaDengue,90,2604601
2021,taxaDengue,5,2604700
2021,taxaDengue,8,2604809
2021,taxaDengue,47,2604908
2021,taxaDengue,81,2605004
2021,taxaDengue,62,2605103
2021,taxaDengue,43,2605152
2021,taxaDengue,736,2605202
2021,taxaDengue,69,2605301
2021,taxaDengue,142,2605400
2021,taxaDengue,489,2605459
2021,taxaDengue,25,2605509
2021,taxaDengue,13,2605608
2021,taxaDengue,22,2605707
2021,taxaDengue,67,2605806
2021,taxaDengue,454,2605905
2021,taxaDengue,154,2606002
2021,taxaDengue,97,2606101
2021,taxaDengue,989,2606200
2021,taxaDengue,5,2606309
2021,taxaDengue,2332,2606408
2021,taxaDengue,7,2606507
2021,taxaDengue,6,2606606
2021,taxaDengue,12,2606705
2021,taxaDengue,1412,2606804
2021,taxaDengue,10,2606903
2021,taxaDengue,8,2607000
2021,taxaDengue,28,2607109
2021,taxaDengue,2640,2607208
2021,taxaDengue,14,2607307
2021,taxaDengue,4,2607406
2021,taxaDengue,4,2607505
2021,taxaDengue,139,2607604
2021,taxaDengue,37,2607653
2021,taxaDengue,37,2607703
2021,taxaDengue,41,2607752
2021,taxaDengue,85,2607802
2021,taxaDengue,10302,2607901
2021,taxaDengue,51,2607950
2021,taxaDengue,173,2608008
2021,taxaDengue,6,2608057
2021,taxaDengue,120,2608107
2021,taxaDengue,25,2608206
2021,taxaDengue,9,2608255
2021,taxaDengue,4,2608305
2021,taxaDengue,15,2608404
2021,taxaDengue,500,2608453
2021,taxaDengue,23,2608503
2021,taxaDengue,25,2608602
2021,taxaDengue,63,2608701
2021,taxaDengue,3,2608750
2021,taxaDengue,40,2608800
2021,taxaDengue,1191,2608909
2021,taxaDengue,35,2609006
2021,taxaDengue,53,2609105
2021,taxaDengue,33,2609154
2021,taxaDengue,15,2609204
2021,taxaDengue,59,2609303
2021,taxaDengue,909,2609402
2021,taxaDengue,463,2609501
2021,taxaDengue,1755,2609600
2021,taxaDengue,200,2609709
2021,taxaDengue,8,2609808
2021,taxaDengue,21,2609907
2021,taxaDengue,266,2610004
2021,taxaDengue,24,2610202
2021,taxaDengue,5,2610301
2021,taxaDengue,18,2610400
2021,taxaDengue,336,2610509
2021,taxaDengue,1187,2610608
2021,taxaDengue,2801,2610707
2021,taxaDengue,50,2610806
2021,taxaDengue,14,2610905
2021,taxaDengue,29,2611002
2021,taxaDengue,663,2611101
2021,taxaDengue,7,2611200
2021,taxaDengue,101,2611309
2021,taxaDengue,84,2611408
2021,taxaDengue,48,2611507
2021,taxaDengue,7,2611533
2021,taxaDengue,10812,2611606
2021,taxaDengue,15,2611705
2021,taxaDengue,65,2611804
2021,taxaDengue,596,2611903
2021,taxaDengue,38,2612000
2021,taxaDengue,61,2612109
2021,taxaDengue,64,2612208
2021,taxaDengue,3,2612307
2021,taxaDengue,23,2612406
2021,taxaDengue,10,2612455
2021,taxaDengue,6,2612471
2021,taxaDengue,1069,2612505
2021,taxaDengue,4,2612554
2021,taxaDengue,11,2612604
2021,taxaDengue,5,2612703
2021,taxaDengue,4,2612802
2021,taxaDengue,13,2612901
2021,taxaDengue,117,2613008
2021,taxaDengue,41,2613107
2021,taxaDengue,31,2613305
2021,taxaDengue,39,2613404
2021,taxaDengue,134,2613503
2021,taxaDengue,31,2613602
2021,taxaDengue,238,2613701
2021,taxaDengue,552,2613800
2021,taxaDengue,60,2613909
2021,taxaDengue,4,2614006
2021,taxaDengue,10,2614105
2021,taxaDengue,260,2614204
2021,taxaDengue,5,2614303
2021,taxaDengue,8,2614402
2021,taxaDengue,272,2614501
2021,taxaDengue,33,2614600
2021,taxaDengue,3,2614709
2021,taxaDengue,1,2614808
2021,taxaDengue,161,2614857
2021,taxaDengue,21,2615003
2021,taxaDengue,8,2615102
2021,taxaDengue,22,2615201
2021,taxaDengue,431,2615300
2021,taxaDengue,6,2615409
2021,taxaDengue,319,2615508
2021,taxaDengue,33,2615607
2021,taxaDengue,12,2615706
2021,taxaDengue,12,2615805
2021,taxaDengue,7,2615904
2021,taxaDengue,19,2616001
2021,taxaDengue,19,2616100
2021,taxaDengue,13,2616183
2021,taxaDengue,17,2616209
2021,taxaDengue,430,2616308
2021,taxaDengue,1482,2616407
2021,taxaDengue,45,2616506
2022,taxaDengue,38,2600054
2022,taxaDengue,35,2600104
2022,taxaDengue,129,2600203
2022,taxaDengue,23,2600302
2022,taxaDengue,8,2600401
2022,taxaDengue,15,2600500
2022,taxaDengue,7,2600609
2022,taxaDengue,43,2600708
2022,taxaDengue,131,2600807
2022,taxaDengue,86,2600906
2022,taxaDengue,20,2601003
2022,taxaDengue,308,2601052
2022,taxaDengue,19,2601102
2022,taxaDengue,22,2601201
2022,taxaDengue,124,2601300
2022,taxaDengue,87,2601409
2022,taxaDengue,4,2601508
2022,taxaDengue,21,2601607
2022,taxaDengue,13,2601706
2022,taxaDengue,14,2601805
2022,taxaDengue,8,2601904
2022,taxaDengue,1,2602001
2022,taxaDengue,10,2602100
2022,taxaDengue,58,2602209
2022,taxaDengue,40,2602308
2022,taxaDengue,139,2602407
2022,taxaDengue,22,2602506
2022,taxaDengue,132,2602605
2022,taxaDengue,13,2602704
2022,taxaDengue,504,2602803
2022,taxaDengue,15,2602902
2022,taxaDengue,179,2603009
2022,taxaDengue,6,2603108
2022,taxaDengue,2,2603207
2022,taxaDengue,8,2603306
2022,taxaDengue,11,2603405
2022,taxaDengue,30,2603454
2022,taxaDengue,15,2603504
2022,taxaDengue,12,2603603
2022,taxaDengue,43,2603702
2022,taxaDengue,5,2603801
2022,taxaDengue,131,2603900
2022,taxaDengue,79,2603926
2022,taxaDengue,108,2604007
2022,taxaDengue,149,2604106
2022,taxaDengue,11,2604205
2022,taxaDengue,27,2604304
2022,taxaDengue,3,2604403
2022,taxaDengue,31,2604502
2022,taxaDengue,66,2604601
2022,taxaDengue,89,2604700
2022,taxaDengue,14,2604809
2022,taxaDengue,22,2604908
2022,taxaDengue,139,2605004
2022,taxaDengue,30,2605103
2022,taxaDengue,36,2605152
2022,taxaDengue,46,2605202
2022,taxaDengue,11,2605301
2022,taxaDengue,14,2605400
2022,taxaDengue,82,2605459
2022,taxaDengue,38,2605509
2022,taxaDengue,8,2605608
2022,taxaDengue,91,2605707
2022,taxaDengue,25,2605806
2022,taxaDengue,60,2605905
2022,taxaDengue,314,2606002
2022,taxaDengue,7,2606101
2022,taxaDengue,153,2606200
2022,taxaDengue,116,2606309
2022,taxaDengue,85,2606408
2022,taxaDengue,2,2606507
2022,taxaDengue,16,2606606
2022,taxaDengue,17,2606705
2022,taxaDengue,237,2606804
2022,taxaDengue,20,2606903
2022,taxaDengue,8,2607000
2022,taxaDengue,22,2607109
2022,taxaDengue,23,2607208
2022,taxaDengue,47,2607307
2022,taxaDengue,35,2607406
2022,taxaDengue,14,2607505
2022,taxaDengue,23,2607604
2022,taxaDengue,25,2607653
2022,taxaDengue,7,2607703
2022,taxaDengue,10,2607752
2022,taxaDengue,21,2607802
2022,taxaDengue,1818,2607901
2022,taxaDengue,21,2607950
2022,taxaDengue,96,2608008
2022,taxaDengue,26,2608057
2022,taxaDengue,18,2608107
2022,taxaDengue,5,2608206
2022,taxaDengue,4,2608255
2022,taxaDengue,5,2608305
2022,taxaDengue,70,2608404
2022,taxaDengue,35,2608453
2022,taxaDengue,5,2608503
2022,taxaDengue,149,2608602
2022,taxaDengue,100,2608701
2022,taxaDengue,6,2608750
2022,taxaDengue,71,2608800
2022,taxaDengue,78,2608909
2022,taxaDengue,49,2609006
2022,taxaDengue,508,2609105
2022,taxaDengue,2,2609154
2022,taxaDengue,11,2609204
2022,taxaDengue,36,2609303
2022,taxaDengue,61,2609402
2022,taxaDengue,355,2609501
2022,taxaDengue,576,2609600
2022,taxaDengue,93,2609709
2022,taxaDengue,72,2609808
2022,taxaDengue,32,2609907
2022,taxaDengue,146,2610004
2022,taxaDengue,4,2610103
2022,taxaDengue,10,2610202
2022,taxaDengue,5,2610301
2022,taxaDengue,12,2610400
2022,taxaDengue,6,2610509
2022,taxaDengue,316,2610608
2022,taxaDengue,1145,2610707
2022,taxaDengue,30,2610806
2022,taxaDengue,68,2610905
2022,taxaDengue,22,2611002
2022,taxaDengue,514,2611101
2022,taxaDengue,2,2611200
2022,taxaDengue,40,2611309
2022,taxaDengue,5,2611408
2022,taxaDengue,485,2611507
2022,taxaDengue,71,2611533
2022,taxaDengue,1269,2611606
2022,taxaDengue,50,2611705
2022,taxaDengue,8,2611804
2022,taxaDengue,4,2611903
2022,taxaDengue,28,2612000
2022,taxaDengue,2,2612109
2022,taxaDengue,291,2612208
2022,taxaDengue,1,2612307
2022,taxaDengue,18,2612406
2022,taxaDengue,16,2612455
2022,taxaDengue,93,2612471
2022,taxaDengue,113,2612505
2022,taxaDengue,151,2612554
2022,taxaDengue,37,2612604
2022,taxaDengue,1,2612703
2022,taxaDengue,77,2612802
2022,taxaDengue,58,2612901
2022,taxaDengue,32,2613008
2022,taxaDengue,12,2613107
2022,taxaDengue,6,2613206
2022,taxaDengue,1,2613305
2022,taxaDengue,19,2613404
2022,taxaDengue,58,2613503
2022,taxaDengue,71,2613602
2022,taxaDengue,55,2613701
2022,taxaDengue,13,2613800
2022,taxaDengue,347,2613909
2022,taxaDengue,25,2614006
2022,taxaDengue,15,2614105
2022,taxaDengue,3,2614204
2022,taxaDengue,4,2614303
2022,taxaDengue,4,2614402
2022,taxaDengue,115,2614501
2022,taxaDengue,50,2614600
2022,taxaDengue,7,2614709
2022,taxaDengue,11,2614808
2022,taxaDengue,49,2614857
2022,taxaDengue,26,2615003
2022,taxaDengue,10,2615102
2022,taxaDengue,50,2615201
2022,taxaDengue,90,2615300
2022,taxaDengue,32,2615409
2022,taxaDengue,322,2615508
2022,taxaDengue,13,2615607
2022,taxaDengue,12,2615706
2022,taxaDengue,12,2615805
2022,taxaDengue,8,2615904
2022,taxaDengue,16,2616001
2022,taxaDengue,42,2616100
2022,taxaDengue,2,2616183
2022,taxaDengue,12,2616209
2022,taxaDengue,36,2616308
2022,taxaDengue,178,2616407
2022,taxaDengue,24,2616506
2023,taxaDengue,21,2600054
2023,taxaDengue,24,2600104
2023,taxaDengue,42,2600203
2023,taxaDengue,11,2600302
2023,taxaDengue,4,2600401
2023,taxaDengue,12,2600500
2023,taxaDengue,12,2600609
2023,taxaDengue,25,2600708
2023,taxaDengue,11,2600807
2023,taxaDengue,9,2600906
2023,taxaDengue,3,2601003
2023,taxaDengue,210,2601052
2023,taxaDengue,12,2601102
2023,taxaDengue,19,2601201
2023,taxaDengue,10,2601300
2023,taxaDengue,7,2601409
2023,taxaDengue,4,2601607
2023,taxaDengue,6,2601706
2023,taxaDengue,18,2601805
2023,taxaDengue,5,2601904
2023,taxaDengue,13,2602001
2023,taxaDengue,15,2602100
2023,taxaDengue,9,2602209
2023,taxaDengue,13,2602308
2023,taxaDengue,86,2602407
2023,taxaDengue,12,2602506
2023,taxaDengue,69,2602605
2023,taxaDengue,1,2602704
2023,taxaDengue,69,2602803
2023,taxaDengue,23,2602902
2023,taxaDengue,6,2603009
2023,taxaDengue,2,2603108
2023,taxaDengue,1,2603207
2023,taxaDengue,1,2603306
2023,taxaDengue,3,2603405
2023,taxaDengue,38,2603454
2023,taxaDengue,10,2603504
2023,taxaDengue,3,2603603
2023,taxaDengue,1,2603702
2023,taxaDengue,4,2603801
2023,taxaDengue,19,2603900
2023,taxaDengue,6,2603926
2023,taxaDengue,13,2604007
2023,taxaDengue,8,2604106
2023,taxaDengue,1,2604205
2023,taxaDengue,15,2604304
2023,taxaDengue,37,2604403
2023,taxaDengue,92,2604502
2023,taxaDengue,9,2604601
2023,taxaDengue,10,2604700
2023,taxaDengue,8,2604908
2023,taxaDengue,8,2605004
2023,taxaDengue,12,2605103
2023,taxaDengue,92,2605152
2023,taxaDengue,111,2605202
2023,taxaDengue,167,2605301
2023,taxaDengue,1,2605400
2023,taxaDengue,22,2605459
2023,taxaDengue,2,2605509
2023,taxaDengue,7,2605608
2023,taxaDengue,2,2605707
2023,taxaDengue,7,2605806
2023,taxaDengue,49,2605905
2023,taxaDengue,61,2606002
2023,taxaDengue,2,2606101
2023,taxaDengue,7,2606200
2023,taxaDengue,100,2606309
2023,taxaDengue,10,2606408
2023,taxaDengue,1,2606507
2023,taxaDengue,5,2606606
2023,taxaDengue,146,2606804
2023,taxaDengue,1,2606903
2023,taxaDengue,4,2607000
2023,taxaDengue,5,2607208
2023,taxaDengue,33,2607307
2023,taxaDengue,13,2607406
2023,taxaDengue,169,2607505
2023,taxaDengue,15,2607604
2023,taxaDengue,9,2607653
2023,taxaDengue,3,2607703
2023,taxaDengue,26,2607752
2023,taxaDengue,33,2607802
2023,taxaDengue,1444,2607901
2023,taxaDengue,1,2607950
2023,taxaDengue,12,2608008
2023,taxaDengue,4,2608057
2023,taxaDengue,1,2608206
2023,taxaDengue,15,2608255
2023,taxaDengue,4,2608305
2023,taxaDengue,7,2608404
2023,taxaDengue,34,2608453
2023,taxaDengue,2,2608503
2023,taxaDengue,3,2608701
2023,taxaDengue,3,2608750
2023,taxaDengue,1,2608800
2023,taxaDengue,93,2608909
2023,taxaDengue,2,2609006
2023,taxaDengue,1,2609105
2023,taxaDengue,7,2609154
2023,taxaDengue,3,2609204
2023,taxaDengue,3,2609303
2023,taxaDengue,18,2609402
2023,taxaDengue,3,2609501
2023,taxaDengue,430,2609600
2023,taxaDengue,2,2609709
2023,taxaDengue,1,2609808
2023,taxaDengue,5,2609907
2023,taxaDengue,8,2610004
2023,taxaDengue,2,2610103
2023,taxaDengue,15,2610202
2023,taxaDengue,4,2610301
2023,taxaDengue,7,2610400
2023,taxaDengue,81,2610509
2023,taxaDengue,96,2610608
2023,taxaDengue,1079,2610707
2023,taxaDengue,1,2610806
2023,taxaDengue,13,2610905
2023,taxaDengue,4,2611002
2023,taxaDengue,68,2611101
2023,taxaDengue,20,2611200
2023,taxaDengue,9,2611309
2023,taxaDengue,5,2611408
2023,taxaDengue,30,2611507
2023,taxaDengue,1437,2611606
2023,taxaDengue,5,2611705
2023,taxaDengue,7,2611804
2023,taxaDengue,7,2612000
2023,taxaDengue,2,2612109
2023,taxaDengue,32,2612208
2023,taxaDengue,1,2612307
2023,taxaDengue,9,2612406
2023,taxaDengue,9,2612455
2023,taxaDengue,4,2612471
2023,taxaDengue,14,2612505
2023,taxaDengue,30,2612554
2023,taxaDengue,6,2612802
2023,taxaDengue,1,2612901
2023,taxaDengue,19,2613008
2023,taxaDengue,6,2613206
2023,taxaDengue,1,2613305
2023,taxaDengue,3,2613404
2023,taxaDengue,71,2613503
2023,taxaDengue,39,2613602
2023,taxaDengue,39,2613701
2023,taxaDengue,22,2613909
2023,taxaDengue,2,2614006
2023,taxaDengue,4,2614105
2023,taxaDengue,1,2614204
2023,taxaDengue,10,2614303
2023,taxaDengue,5,2614402
2023,taxaDengue,13,2614501
2023,taxaDengue,13,2614600
2023,taxaDengue,13,2614709
2023,taxaDengue,1,2614808
2023,taxaDengue,4,2614857
2023,taxaDengue,13,2615003
2023,taxaDengue,29,2615102
2023,taxaDengue,17,2615201
2023,taxaDengue,7,2615300
2023,taxaDengue,14,2615409
2023,taxaDengue,29,2615508
2023,taxaDengue,11,2615607
2023,taxaDengue,3,2615706
2023,taxaDengue,3,2615805
2023,taxaDengue,6,2615904
2023,taxaDengue,4,2616001
2023,taxaDengue,9,2616100
2023,taxaDengue,16,2616209
2023,taxaDengue,5,2616308
2023,taxaDengue,237,2616407
2023,taxaDengue,1,2616506
2024,taxaDengue,25,2600054
2024,taxaDengue,112,2600104
2024,taxaDengue,36,2600203
2024,taxaDengue,9,2600302
2024,taxaDengue,9,2600401
2024,taxaDengue,49,2600500
2024,taxaDengue,9,2600609
2024,taxaDengue,209,2600708
2024,taxaDengue,144,2600807
2024,taxaDengue,64,2600906
2024,taxaDengue,25,2601003
2024,taxaDengue,478,2601052
2024,taxaDengue,143,2601102
2024,taxaDengue,63,2601201
2024,taxaDengue,245,2601300
2024,taxaDengue,42,2601409
2024,taxaDengue,36,2601508
2024,taxaDengue,91,2601607
2024,taxaDengue,4,2601706
2024,taxaDengue,9,2601805
2024,taxaDengue,16,2601904
2024,taxaDengue,15,2602001
2024,taxaDengue,31,2602100
2024,taxaDengue,113,2602209
2024,taxaDengue,175,2602308
2024,taxaDengue,49,2602407
2024,taxaDengue,12,2602506
2024,taxaDengue,13,2602605
2024,taxaDengue,23,2602704
2024,taxaDengue,651,2602803
2024,taxaDengue,370,2602902
2024,taxaDengue,171,2603009
2024,taxaDengue,129,2603108
2024,taxaDengue,50,2603207
2024,taxaDengue,11,2603306
2024,taxaDengue,3,2603405
2024,taxaDengue,137,2603454
2024,taxaDengue,5,2603504
2024,taxaDengue,3,2603603
2024,taxaDengue,33,2603702
2024,taxaDengue,18,2603801
2024,taxaDengue,24,2603900
2024,taxaDengue,3,2603926
2024,taxaDengue,55,2604007
2024,taxaDengue,172,2604106
2024,taxaDengue,43,2604155
2024,taxaDengue,17,2604205
2024,taxaDengue,121,2604304
2024,taxaDengue,19,2604403
2024,taxaDengue,205,2604502
2024,taxaDengue,91,2604601
2024,taxaDengue,65,2604700
2024,taxaDengue,11,2604809
2024,taxaDengue,30,2604908
2024,taxaDengue,4,2605004
2024,taxaDengue,54,2605103
2024,taxaDengue,8,2605152
2024,taxaDengue,60,2605202
2024,taxaDengue,37,2605301
2024,taxaDengue,11,2605400
2024,taxaDengue,56,2605459
2024,taxaDengue,15,2605509
2024,taxaDengue,35,2605608
2024,taxaDengue,7,2605707
2024,taxaDengue,2,2605806
2024,taxaDengue,444,2605905
2024,taxaDengue,2091,2606002
2024,taxaDengue,16,2606101
2024,taxaDengue,13,2606200
2024,taxaDengue,8,2606309
2024,taxaDengue,23,2606408
2024,taxaDengue,69,2606507
2024,taxaDengue,7,2606606
2024,taxaDengue,14,2606705
2024,taxaDengue,149,2606804
2024,taxaDengue,16,2606903
2024,taxaDengue,2,2607000
2024,taxaDengue,42,2607109
2024,taxaDengue,67,2607208
2024,taxaDengue,35,2607307
2024,taxaDengue,20,2607406
2024,taxaDengue,21,2607505
2024,taxaDengue,61,2607604
2024,taxaDengue,3,2607653
2024,taxaDengue,12,2607703
2024,taxaDengue,9,2607752
2024,taxaDengue,98,2607802
2024,taxaDengue,1709,2607901
2024,taxaDengue,30,2607950
2024,taxaDengue,18,2608008
2024,taxaDengue,60,2608057
2024,taxaDengue,5,2608107
2024,taxaDengue,34,2608206
2024,taxaDengue,40,2608255
2024,taxaDengue,8,2608305
2024,taxaDengue,32,2608404
2024,taxaDengue,43,2608453
2024,taxaDengue,12,2608503
2024,taxaDengue,31,2608602
2024,taxaDengue,17,2608701
2024,taxaDengue,11,2608750
2024,taxaDengue,30,2608800
2024,taxaDengue,362,2608909
2024,taxaDengue,11,2609006
2024,taxaDengue,113,2609105
2024,taxaDengue,3,2609154
2024,taxaDengue,32,2609204
2024,taxaDengue,23,2609303
2024,taxaDengue,126,2609402
2024,taxaDengue,167,2609501
2024,taxaDengue,1606,2609600
2024,taxaDengue,20,2609709
2024,taxaDengue,44,2609808
2024,taxaDengue,44,2609907
2024,taxaDengue,91,2610004
2024,taxaDengue,17,2610103
2024,taxaDengue,116,2610202
2024,taxaDengue,62,2610301
2024,taxaDengue,8,2610400
2024,taxaDengue,325,2610509
2024,taxaDengue,44,2610608
2024,taxaDengue,1894,2610707
2024,taxaDengue,14,2610806
2024,taxaDengue,47,2610905
2024,taxaDengue,9,2611002
2024,taxaDengue,119,2611101
2024,taxaDengue,23,2611200
2024,taxaDengue,92,2611309
2024,taxaDengue,13,2611408
2024,taxaDengue,59,2611507
2024,taxaDengue,40,2611533
2024,taxaDengue,2607,2611606
2024,taxaDengue,2,2611705
2024,taxaDengue,28,2611804
2024,taxaDengue,121,2611903
2024,taxaDengue,130,2612000
2024,taxaDengue,8,2612109
2024,taxaDengue,721,2612208
2024,taxaDengue,17,2612307
2024,taxaDengue,44,2612406
2024,taxaDengue,14,2612455
2024,taxaDengue,23,2612471
2024,taxaDengue,9,2612505
